respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.170205237084218,0.2012847965738758
26708,0.06766366102191922,0.13262970498474058
26709,0.6865671641791046,0.710387323943662
26710,0.6057692307692307,0.8162344983089065
26711,0.21686746987951808,0.6848249027237354
26712,0.18554429263992947,0.7383820998278829
26713,0.6057692307692307,0.6712328767123288
26714,0.170205237084218,0.13262970498474058
26715,0.06766366102191922,0.13262970498474058
26716,0.06766366102191922,0.7553256238587949
26717,0.06766366102191922,0.2962962962962963
26718,0.170205237084218,0.33899264289756653
26719,0.06766366102191922,0.8462581957947094
26720,0.06766366102191922,0.2962962962962963
26721,0.7272222222222222,0.8462581957947094
26722,0.06766366102191922,0.13262970498474058
26723,0.7272222222222222,0.8462581957947094
26724,0.06766366102191922,0.7553256238587949
26725,0.06766366102191922,0.13262970498474058
26726,0.06766366102191922,0.13262970498474058
26727,0.170205237084218,0.7553256238587949
26728,0.18554429263992947,0.33899264289756653
26729,0.06766366102191922,0.7391304347826086
26730,0.06766366102191922,0.13262970498474058
26731,0.06766366102191922,0.3313253012048193
26732,0.28313253012048195,0.2989690721649485
26733,0.7272222222222222,0.8462581957947094
26734,0.6601941747572816,0.6848249027237354
26735,0.06766366102191922,0.33899264289756653
26736,0.06766366102191922,0.13262970498474058
26737,0.06766366102191922,0.13262970498474058
26738,0.6382978723404255,0.7958333333333333
26739,0.06766366102191922,0.13262970498474058
26740,0.170205237084218,0.13262970498474058
26741,0.170205237084218,0.8462581957947094
26742,0.06766366102191922,0.13262970498474058
26743,0.06766366102191922,0.3313253012048193
26744,0.06766366102191922,0.710387323943662
26745,0.18554429263992947,0.8462581957947094
26746,0.06766366102191922,0.607843137254902
26747,0.06766366102191922,0.13262970498474058
26748,0.18554429263992947,0.13262970498474058
26749,0.06766366102191922,0.4674157303370786
26750,0.6382978723404255,0.8162344983089065
26751,0.18554429263992947,0.6848249027237354
26752,0.06766366102191922,0.13262970498474058
26753,0.18554429263992947,0.6591549295774648
26754,0.06766366102191922,0.2989690721649485
26755,0.06766366102191922,0.6591549295774648
26756,0.06766366102191922,0.13262970498474058
26757,0.3442622950819672,0.7228773584905661
26758,0.5964912280701754,0.8462581957947094
26759,0.06766366102191922,0.13262970498474058
26760,0.06766366102191922,0.13262970498474058
26761,0.36153846153846153,0.8462581957947094
26762,0.06766366102191922,0.6591549295774648
26763,0.7272222222222222,0.8462581957947094
26764,0.7272222222222222,0.8462581957947094
26765,0.06976744186046512,0.7500000000000001
26766,0.170205237084218,0.13262970498474058
26767,0.7272222222222222,0.7228773584905661
26768,0.06766366102191922,0.4674157303370786
26769,0.170205237084218,0.2012847965738758
26770,0.18554429263992947,0.7228773584905661
26771,0.06766366102191922,0.3313253012048193
26772,0.06766366102191922,0.3373493975903614
26773,0.06766366102191922,0.16
26774,0.06766366102191922,0.2989690721649485
26775,0.06766366102191922,0.33899264289756653
26776,0.3442622950819672,0.7228773584905661
26777,0.06766366102191922,0.8162344983089065
26778,0.18554429263992947,0.12790697674418605
26779,0.06766366102191922,0.710387323943662
26780,0.170205237084218,0.8462581957947094
26781,0.18554429263992947,0.3313253012048193
26782,0.06766366102191922,0.13262970498474058
26783,0.06766366102191922,0.13262970498474058
26784,0.06766366102191922,0.6848249027237354
26785,0.34730538922155696,0.4674157303370786
26786,0.170205237084218,0.13262970498474058
26787,0.06766366102191922,0.7553256238587949
26788,0.06766366102191922,0.8462581957947094
26789,0.06766366102191922,0.2989690721649485
26790,0.06766366102191922,0.13262970498474058
26791,0.06766366102191922,0.13262970498474058
26792,0.18554429263992947,0.7383820998278829
26793,0.170205237084218,0.8462581957947094
26794,0.7272222222222222,0.8462581957947094
26795,0.06766366102191922,0.8462581957947094
26796,0.06766366102191922,0.13262970498474058
26797,0.06766366102191922,0.6712328767123288
26798,0.23076923076923078,0.13262970498474058
26799,0.27123287671232876,0.710387323943662
26800,0.06766366102191922,0.8462581957947094
26801,0.29166666666666663,0.36212624584717606
26802,0.06766366102191922,0.13262970498474058
26803,0.06766366102191922,0.13262970498474058
26804,0.06766366102191922,0.13262970498474058
26805,0.06766366102191922,0.33899264289756653
26806,0.06766366102191922,0.8462581957947094
26807,0.6875,0.7553256238587949
26808,0.18554429263992947,0.33899264289756653
26809,0.423728813559322,0.6666666666666666
26810,0.06766366102191922,0.13262970498474058
26811,0.06766366102191922,0.13262970498474058
26812,0.06766366102191922,0.7383820998278829
26813,0.5942028985507246,0.6712328767123288
26814,0.06766366102191922,0.7553256238587949
26815,0.06766366102191922,0.13262970498474058
26816,0.18554429263992947,0.33899264289756653
26817,0.06766366102191922,0.6591549295774648
26818,0.06766366102191922,0.33899264289756653
26819,0.24766355140186913,0.27007299270072993
26820,0.06766366102191922,0.13262970498474058
26821,0.06766366102191922,0.607843137254902
26822,0.170205237084218,0.6666666666666666
26823,0.29166666666666663,0.2989690721649485
26824,0.06766366102191922,0.8162344983089065
26825,0.29166666666666663,0.8162344983089065
26826,0.06766366102191922,0.6591549295774648
26827,0.06766366102191922,0.33899264289756653
26828,0.18554429263992947,0.24
26829,0.36153846153846153,0.8462581957947094
26830,0.06766366102191922,0.7553256238587949
26831,0.06766366102191922,0.7553256238587949
26832,0.170205237084218,0.8462581957947094
26833,0.06766366102191922,0.7553256238587949
26834,0.28313253012048195,0.8462581957947094
26835,0.28313253012048195,0.8462581957947094
26836,0.06766366102191922,0.7553256238587949
26837,0.18591549295774648,0.13262970498474058
26838,0.06766366102191922,0.3313253012048193
26839,0.18554429263992947,0.13262970498474058
26840,0.06766366102191922,0.13262970498474058
26841,0.28313253012048195,0.36212624584717606
26842,0.06766366102191922,0.13262970498474058
26843,0.06766366102191922,0.13262970498474058
26844,0.06766366102191922,0.33899264289756653
26845,0.06766366102191922,0.8162344983089065
26846,0.06766366102191922,0.7553256238587949
26847,0.34730538922155696,0.13262970498474058
26848,0.06766366102191922,0.710387323943662
26849,0.18554429263992947,0.2564102564102564
26850,0.7262569832402235,0.8462581957947094
26851,0.06766366102191922,0.13262970498474058
26852,0.06766366102191922,0.13262970498474058
26853,0.6538461538461539,0.33899264289756653
26854,0.06766366102191922,0.13262970498474058
26855,0.35000000000000003,0.7228773584905661
26856,0.18554429263992947,0.13262970498474058
26857,0.3900709219858156,0.2012847965738758
26858,0.06766366102191922,0.13262970498474058
26859,0.06766366102191922,0.13262970498474058
26860,0.06976744186046512,0.13262970498474058
26861,0.06766366102191922,0.13262970498474058
26862,0.06766366102191922,0.33899264289756653
26863,0.18554429263992947,0.33899264289756653
26864,0.5802469135802468,0.13262970498474058
26865,0.06766366102191922,0.13262970498474058
26866,0.18554429263992947,0.6591549295774648
26867,0.06766366102191922,0.13262970498474058
26868,0.835820895522388,0.7553256238587949
26869,0.06766366102191922,0.33899264289756653
26870,0.7272222222222222,0.8462581957947094
26871,0.06766366102191922,0.13262970498474058
26872,0.170205237084218,0.8462581957947094
26873,0.2849740932642487,0.7228773584905661
26874,0.06766366102191922,0.13262970498474058
26875,0.7027027027027027,0.8462581957947094
26876,0.06766366102191922,0.13262970498474058
26877,0.06766366102191922,0.13262970498474058
26878,0.18554429263992947,0.2962962962962963
26879,0.06766366102191922,0.13262970498474058
26880,0.06766366102191922,0.13262970498474058
26881,0.06766366102191922,0.13262970498474058
26882,0.06766366102191922,0.13262970498474058
