respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.4375,0.22944297082228116
26708,0.04313587212035731,0.13407258064516128
26709,0.5384615384615385,0.7719298245614036
26710,0.8333333333333334,0.8170594837261503
26711,0.11111111111111112,0.765625
26712,0.7391304347826086,0.7809187279151943
26713,0.1724137931034483,0.5988700564971752
26714,0.13380281690140844,0.13407258064516128
26715,0.04313587212035731,0.13407258064516128
26716,0.16606498194945848,0.7512776831345827
26717,0.04313587212035731,0.3691275167785235
26718,0.4444444444444445,0.5551601423487544
26719,0.10714285714285714,0.8575896078903055
26720,0.04313587212035731,0.22944297082228116
26721,0.5555555555555556,0.8575896078903055
26722,0.10625,0.13407258064516128
26723,0.87984496124031,0.8575896078903055
26724,0.04313587212035731,0.7512776831345827
26725,0.04313587212035731,0.13407258064516128
26726,0.04313587212035731,0.13407258064516128
26727,0.08333333333333334,0.7512776831345827
26728,0.125748502994012,0.27980769230769226
26729,0.04313587212035731,0.7391304347826086
26730,0.04313587212035731,0.13407258064516128
26731,0.05946655006558811,0.2486659551760939
26732,0.08333333333333333,0.2989690721649485
26733,0.87984496124031,0.8575896078903055
26734,0.9523809523809523,0.4461538461538462
26735,0.04313587212035731,0.27980769230769226
26736,0.10625,0.13407258064516128
26737,0.05946655006558811,0.13407258064516128
26738,0.8177777777777778,0.7958333333333333
26739,0.10625,0.13407258064516128
26740,0.26666666666666666,0.13407258064516128
26741,0.0749656121045392,0.8575896078903055
26742,0.10625,0.13407258064516128
26743,0.01765650080256822,0.4227820372398686
26744,0.04313587212035731,0.6213017751479291
26745,0.04313587212035731,0.8575896078903055
26746,0.04313587212035731,0.13407258064516128
26747,0.04313587212035731,0.13407258064516128
26748,0.04313587212035731,0.13407258064516128
26749,0.10625,0.22727272727272724
26750,0.5294117647058822,0.8170594837261503
26751,0.8,0.765625
26752,0.05946655006558811,0.13407258064516128
26753,0.6153846153846154,0.6296296296296297
26754,0.10714285714285714,0.2989690721649485
26755,0.1317365269461078,0.6296296296296297
26756,0.01765650080256822,0.13407258064516128
26757,0.3170731707317073,0.7242603550295859
26758,0.1875,0.8575896078903055
26759,0.04313587212035731,0.13407258064516128
26760,0.04313587212035731,0.13407258064516128
26761,0.7058823529411764,0.8575896078903055
26762,0.13259668508287292,0.6296296296296297
26763,0.87984496124031,0.8575896078903055
26764,0.913978494623656,0.8575896078903055
26765,0.04313587212035731,0.7500000000000001
26766,0.1346153846153846,0.13407258064516128
26767,0.87984496124031,0.7242603550295859
26768,0.04313587212035731,0.5875
26769,0.0749656121045392,0.22944297082228116
26770,0.04313587212035731,0.7242603550295859
26771,0.04313587212035731,0.2486659551760939
26772,0.05946655006558811,0.22944297082228116
26773,0.01765650080256822,0.16
26774,0.07243460764587525,0.2989690721649485
26775,0.04313587212035731,0.27980769230769226
26776,0.13114754098360656,0.5875
26777,0.1317365269461078,0.8170594837261503
26778,0.04313587212035731,0.3068592057761733
26779,0.10625,0.698507462686567
26780,0.0749656121045392,0.8575896078903055
26781,0.04313587212035731,0.2486659551760939
26782,0.05946655006558811,0.13407258064516128
26783,0.04313587212035731,0.13407258064516128
26784,0.07243460764587525,0.765625
26785,0.6842105263157895,0.5875
26786,0.0749656121045392,0.13407258064516128
26787,0.04313587212035731,0.7512776831345827
26788,0.07243460764587525,0.8575896078903055
26789,0.01765650080256822,0.2989690721649485
26790,0.04313587212035731,0.13407258064516128
26791,0.04313587212035731,0.13407258064516128
26792,0.04313587212035731,0.37837837837837834
26793,0.052631578947368425,0.8575896078903055
26794,0.4736842105263158,0.8575896078903055
26795,0.05946655006558811,0.8575896078903055
26796,0.05946655006558811,0.13407258064516128
26797,0.10714285714285714,0.5988700564971752
26798,0.7142857142857143,0.13407258064516128
26799,0.1392857142857143,0.13407258064516128
26800,0.07860262008733625,0.8575896078903055
26801,0.08888888888888889,0.35353535353535354
26802,0.10625,0.13407258064516128
26803,0.04313587212035731,0.13407258064516128
26804,0.04313587212035731,0.13407258064516128
26805,0.04313587212035731,0.27980769230769226
26806,0.04313587212035731,0.8575896078903055
26807,0.18181818181818182,0.7512776831345827
26808,0.04313587212035731,0.27980769230769226
26809,0.7222222222222222,0.3655172413793104
26810,0.04313587212035731,0.13407258064516128
26811,0.04313587212035731,0.13407258064516128
26812,0.1317365269461078,0.8316326530612245
26813,0.8461538461538463,0.5988700564971752
26814,0.04313587212035731,0.7512776831345827
26815,0.04313587212035731,0.13407258064516128
26816,0.04313587212035731,0.27980769230769226
26817,0.04313587212035731,0.6296296296296297
26818,0.10625,0.27980769230769226
26819,0.1576354679802956,0.2753623188405797
26820,0.04313587212035731,0.13407258064516128
26821,0.04313587212035731,0.578125
26822,0.0749656121045392,0.7719298245614036
26823,0.16346153846153846,0.2989690721649485
26824,0.04313587212035731,0.8170594837261503
26825,0.16346153846153846,0.8170594837261503
26826,0.04313587212035731,0.6296296296296297
26827,0.04313587212035731,0.27980769230769226
26828,0.04313587212035731,0.6296296296296297
26829,0.9473684210526315,0.8575896078903055
26830,0.04313587212035731,0.7512776831345827
26831,0.07243460764587525,0.7512776831345827
26832,0.0749656121045392,0.8575896078903055
26833,0.05946655006558811,0.7512776831345827
26834,0.1875,0.8575896078903055
26835,0.6153846153846154,0.8575896078903055
26836,0.19999999999999998,0.7512776831345827
26837,0.08823529411764706,0.13407258064516128
26838,0.16606498194945848,0.4227820372398686
26839,0.1875,0.13407258064516128
26840,0.10625,0.13407258064516128
26841,0.5714285714285714,0.35353535353535354
26842,0.05946655006558811,0.13407258064516128
26843,0.04313587212035731,0.13407258064516128
26844,0.04313587212035731,0.27980769230769226
26845,0.04313587212035731,0.8170594837261503
26846,0.04313587212035731,0.7512776831345827
26847,0.47058823529411764,0.13407258064516128
26848,0.04313587212035731,0.7719298245614036
26849,0.42857142857142855,0.2564102564102564
26850,0.3,0.8575896078903055
26851,0.05946655006558811,0.13407258064516128
26852,0.05946655006558811,0.13407258064516128
26853,0.1576354679802956,0.27980769230769226
26854,0.04313587212035731,0.13407258064516128
26855,0.7,0.7242603550295859
26856,0.04313587212035731,0.13407258064516128
26857,0.8617021276595744,0.22944297082228116
26858,0.07243460764587525,0.13407258064516128
26859,0.04313587212035731,0.13407258064516128
26860,0.14814814814814814,0.13407258064516128
26861,0.04313587212035731,0.13407258064516128
26862,0.04313587212035731,0.3554987212276215
26863,0.04313587212035731,0.3554987212276215
