respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.17323943661971833,0.2402088772845953
26708,0.06766366102191922,0.13755950889501375
26709,0.6274509803921569,0.7719298245614036
26710,0.608695652173913,0.8170594837261503
26711,0.3333333333333333,0.6848249027237354
26712,0.38461538461538464,0.7809187279151943
26713,0.608695652173913,0.5988700564971752
26714,0.17323943661971833,0.13755950889501375
26715,0.06766366102191922,0.13755950889501375
26716,0.06766366102191922,0.7512776831345827
26717,0.06766366102191922,0.3691275167785235
26718,0.17323943661971833,0.3388195232690125
26719,0.06766366102191922,0.8575896078903055
26720,0.06766366102191922,0.2402088772845953
26721,0.7270194986072422,0.8575896078903055
26722,0.06766366102191922,0.13755950889501375
26723,0.7270194986072422,0.8575896078903055
26724,0.06766366102191922,0.7512776831345827
26725,0.06766366102191922,0.13755950889501375
26726,0.06766366102191922,0.13755950889501375
26727,0.17323943661971833,0.7512776831345827
26728,0.1585612968591692,0.3388195232690125
26729,0.06766366102191922,0.13755950889501375
26730,0.06766366102191922,0.13755950889501375
26731,0.06766366102191922,0.2486659551760939
26732,0.3001049317943337,0.2989690721649485
26733,0.7270194986072422,0.8575896078903055
26734,0.7857142857142857,0.6848249027237354
26735,0.06766366102191922,0.3388195232690125
26736,0.06766366102191922,0.13755950889501375
26737,0.06766366102191922,0.13755950889501375
26738,0.6470588235294118,0.7958333333333333
26739,0.06766366102191922,0.13755950889501375
26740,0.17323943661971833,0.13755950889501375
26741,0.17323943661971833,0.8575896078903055
26742,0.06766366102191922,0.13755950889501375
26743,0.06766366102191922,0.4227820372398686
26744,0.06766366102191922,0.6213017751479291
26745,0.1585612968591692,0.8575896078903055
26746,0.06766366102191922,0.13755950889501375
26747,0.06766366102191922,0.13755950889501375
26748,0.1585612968591692,0.13755950889501375
26749,0.06766366102191922,0.5447761194029851
26750,0.6470588235294118,0.8170594837261503
26751,0.38461538461538464,0.6848249027237354
26752,0.06766366102191922,0.13755950889501375
26753,0.1585612968591692,0.6296296296296297
26754,0.06766366102191922,0.2989690721649485
26755,0.06766366102191922,0.6296296296296297
26756,0.06766366102191922,0.13755950889501375
26757,0.3840579710144928,0.7242603550295859
26758,0.5869565217391304,0.8575896078903055
26759,0.06766366102191922,0.13755950889501375
26760,0.06766366102191922,0.13755950889501375
26761,0.3001049317943337,0.8575896078903055
26762,0.06766366102191922,0.6296296296296297
26763,0.7270194986072422,0.8575896078903055
26764,0.7270194986072422,0.8575896078903055
26765,0.07075471698113207,0.7500000000000001
26766,0.17323943661971833,0.13755950889501375
26767,0.7270194986072422,0.7242603550295859
26768,0.06766366102191922,0.4416666666666667
26769,0.17323943661971833,0.2402088772845953
26770,0.1585612968591692,0.7242603550295859
26771,0.06766366102191922,0.2486659551760939
26772,0.06766366102191922,0.2402088772845953
26773,0.06766366102191922,0.16
26774,0.06766366102191922,0.2989690721649485
26775,0.06766366102191922,0.3388195232690125
26776,0.15789473684210525,0.4416666666666667
26777,0.06766366102191922,0.8170594837261503
26778,0.1585612968591692,0.29962546816479396
26779,0.06766366102191922,0.698507462686567
26780,0.17323943661971833,0.8575896078903055
26781,0.1585612968591692,0.2486659551760939
26782,0.06766366102191922,0.13755950889501375
26783,0.06766366102191922,0.13755950889501375
26784,0.06766366102191922,0.6848249027237354
26785,0.309433962264151,0.5447761194029851
26786,0.17323943661971833,0.13755950889501375
26787,0.06766366102191922,0.7512776831345827
26788,0.06766366102191922,0.8575896078903055
26789,0.06766366102191922,0.2989690721649485
26790,0.06766366102191922,0.13755950889501375
26791,0.06766366102191922,0.13755950889501375
26792,0.1585612968591692,0.6605504587155964
26793,0.17323943661971833,0.8575896078903055
26794,0.7270194986072422,0.8575896078903055
26795,0.06766366102191922,0.8575896078903055
26796,0.06766366102191922,0.13755950889501375
26797,0.06766366102191922,0.5988700564971752
26798,0.6538461538461539,0.13755950889501375
26799,0.2564102564102564,0.13755950889501375
26800,0.06766366102191922,0.8575896078903055
26801,0.2625,0.35353535353535354
26802,0.06766366102191922,0.13755950889501375
26803,0.06766366102191922,0.13755950889501375
26804,0.06766366102191922,0.13755950889501375
26805,0.06766366102191922,0.3388195232690125
26806,0.06766366102191922,0.8575896078903055
26807,0.22222222222222218,0.7512776831345827
26808,0.1585612968591692,0.3388195232690125
26809,0.41666666666666663,0.3655172413793104
26810,0.06766366102191922,0.13755950889501375
26811,0.06766366102191922,0.13755950889501375
26812,0.06766366102191922,0.6605504587155964
26813,0.3001049317943337,0.5988700564971752
26814,0.06766366102191922,0.7512776831345827
26815,0.06766366102191922,0.13755950889501375
26816,0.1585612968591692,0.3388195232690125
26817,0.06766366102191922,0.6296296296296297
26818,0.06766366102191922,0.3388195232690125
26819,0.22110552763819097,0.2753623188405797
26820,0.06766366102191922,0.13755950889501375
26821,0.06766366102191922,0.578125
26822,0.17323943661971833,0.7719298245614036
26823,0.2625,0.2989690721649485
26824,0.06766366102191922,0.8170594837261503
26825,0.2625,0.8170594837261503
26826,0.06766366102191922,0.6296296296296297
26827,0.06766366102191922,0.3388195232690125
26828,0.1585612968591692,0.6296296296296297
26829,0.3001049317943337,0.8575896078903055
26830,0.06766366102191922,0.7512776831345827
26831,0.06766366102191922,0.7512776831345827
26832,0.17323943661971833,0.8575896078903055
26833,0.06766366102191922,0.7512776831345827
26834,0.3001049317943337,0.8575896078903055
26835,0.3001049317943337,0.8575896078903055
26836,0.06766366102191922,0.7512776831345827
26837,0.3001049317943337,0.13755950889501375
26838,0.06766366102191922,0.4227820372398686
26839,0.13114754098360656,0.13755950889501375
26840,0.06766366102191922,0.13755950889501375
26841,0.3001049317943337,0.35353535353535354
26842,0.06766366102191922,0.13755950889501375
26843,0.06766366102191922,0.13755950889501375
26844,0.06766366102191922,0.3388195232690125
26845,0.06766366102191922,0.8170594837261503
26846,0.06766366102191922,0.7512776831345827
26847,0.309433962264151,0.13755950889501375
26848,0.06766366102191922,0.7719298245614036
26849,0.13114754098360656,0.2564102564102564
26850,0.7466666666666667,0.8575896078903055
26851,0.06766366102191922,0.13755950889501375
26852,0.06766366102191922,0.13755950889501375
26853,0.7631578947368421,0.3388195232690125
26854,0.06766366102191922,0.13755950889501375
26855,0.4018691588785046,0.7242603550295859
26856,0.1585612968591692,0.13755950889501375
26857,0.641025641025641,0.2402088772845953
26858,0.06766366102191922,0.13755950889501375
26859,0.06766366102191922,0.13755950889501375
26860,0.07075471698113207,0.13755950889501375
26861,0.06766366102191922,0.13755950889501375
26862,0.06766366102191922,0.3388195232690125
26863,0.1585612968591692,0.3388195232690125
26864,0.37037037037037035,0.13755950889501375
26865,0.06766366102191922,0.13755950889501375
26866,0.1585612968591692,0.6296296296296297
26867,0.06766366102191922,0.13755950889501375
26868,0.835820895522388,0.7512776831345827
26869,0.06766366102191922,0.3388195232690125
26870,0.7270194986072422,0.8575896078903055
26871,0.06766366102191922,0.13755950889501375
26872,0.17323943661971833,0.8575896078903055
26873,0.24705882352941178,0.7242603550295859
26874,0.06766366102191922,0.13755950889501375
26875,0.7027027027027027,0.8575896078903055
26876,0.06766366102191922,0.13755950889501375
26877,0.06766366102191922,0.13755950889501375
26878,0.1585612968591692,0.3691275167785235
26879,0.06766366102191922,0.13755950889501375
26880,0.06766366102191922,0.13755950889501375
26881,0.06766366102191922,0.13755950889501375
26882,0.06766366102191922,0.13755950889501375
26883,0.06766366102191922,0.13755950889501375
26884,0.06766366102191922,0.13755950889501375
26885,0.06766366102191922,0.6601307189542485
26886,0.06766366102191922,0.7512776831345827
26887,0.6470588235294118,0.8170594837261503
26888,0.7270194986072422,0.8575896078903055
26889,0.06766366102191922,0.13755950889501375
26890,0.17323943661971833,0.3154362416107383
26891,0.7906976744186047,0.698507462686567
26892,0.06766366102191922,0.6756756756756757
26893,0.06766366102191922,0.13755950889501375
26894,0.1585612968591692,0.3388195232690125
26895,0.06766366102191922,0.7512776831345827
26896,0.06766366102191922,0.13755950889501375
26897,0.06766366102191922,0.6296296296296297
26898,0.06766366102191922,0.6848249027237354
26899,0.06766366102191922,0.13755950889501375
26900,0.06766366102191922,0.13755950889501375
26901,0.06766366102191922,0.26666666666666666
26902,0.17323943661971833,0.8575896078903055
26903,0.22110552763819097,0.3388195232690125
