respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.17229601518026563,0.21945701357466063
26708,0.06888696881627523,0.06489675516224189
26709,0.7529411764705882,0.8176943699731903
26710,0.6388888888888888,0.919093851132686
26711,0.21794871794871798,0.7684210526315789
26712,0.34959349593495936,0.8610038610038611
26713,0.375,0.75
26714,0.17229601518026563,0.06489675516224189
26715,0.06888696881627523,0.06489675516224189
26716,0.06888696881627523,0.8016806722689075
26717,0.06888696881627523,0.42424242424242425
26718,0.17229601518026563,0.7599999999999999
26719,0.06888696881627523,0.8990498812351544
26720,0.06888696881627523,0.21945701357466063
26721,0.7297783103654883,0.7297297297297296
26722,0.06888696881627523,0.15220224133437577
26723,0.7297783103654883,0.8990498812351544
26724,0.06888696881627523,0.7859237536656891
26725,0.06888696881627523,0.06489675516224189
26726,0.06888696881627523,0.06489675516224189
26727,0.17229601518026563,0.8016806722689075
26728,0.16153430578065908,0.16666666666666666
26729,0.06888696881627523,0.8611111111111112
26730,0.06888696881627523,0.15220224133437577
26731,0.06888696881627523,0.18596491228070172
26732,0.25608194622279123,0.1742738589211618
26733,0.7297783103654883,0.8693467336683417
26734,0.7222222222222222,0.23076923076923073
26735,0.06888696881627523,0.3214285714285714
26736,0.06888696881627523,0.15220224133437577
26737,0.06888696881627523,0.06489675516224189
26738,0.8666666666666667,0.8711656441717791
26739,0.06888696881627523,0.15220224133437577
26740,0.17229601518026563,0.06489675516224189
26741,0.17229601518026563,0.8693467336683417
26742,0.06888696881627523,0.15220224133437577
26743,0.06888696881627523,0.1111111111111111
26744,0.06888696881627523,0.7794117647058822
26745,0.16153430578065908,0.8990498812351544
26746,0.06888696881627523,0.35294117647058815
26747,0.06888696881627523,0.15220224133437577
26748,0.16153430578065908,0.06489675516224189
26749,0.06888696881627523,0.9090909090909091
26750,0.7012987012987012,0.919093851132686
26751,0.34959349593495936,0.7684210526315789
26752,0.06888696881627523,0.06489675516224189
26753,0.16153430578065908,0.3571428571428571
26754,0.06888696881627523,0.7
26755,0.06888696881627523,0.21428571428571427
26756,0.06888696881627523,0.06489675516224189
26757,0.39705882352941174,0.3333333333333333
26758,0.6153846153846154,0.8047337278106509
26759,0.06888696881627523,0.15220224133437577
26760,0.06888696881627523,0.06489675516224189
26761,0.5599999999999999,0.8990498812351544
26762,0.06888696881627523,0.7919999999999999
26763,0.7297783103654883,0.8693467336683417
26764,0.7297783103654883,0.8693467336683417
26765,0.07035175879396986,1
26766,0.17229601518026563,0.15220224133437577
26767,0.7297783103654883,0.875
26768,0.06888696881627523,0.37499999999999994
26769,0.17229601518026563,0.21945701357466063
26770,0.16153430578065908,0.7422680412371133
26771,0.06888696881627523,0.28735632183908044
26772,0.06888696881627523,1
26773,0.06888696881627523,0.5625
26774,0.06888696881627523,0.2333333333333333
26775,0.06888696881627523,0.18749999999999997
26776,0.39705882352941174,0.7321428571428571
26777,0.06888696881627523,0.8005865102639296
26778,0.16153430578065908,0.11494252873563215
26779,0.06888696881627523,0.7254901960784312
26780,0.17229601518026563,0.8990498812351544
26781,0.16153430578065908,0.7647058823529411
26782,0.06888696881627523,0.15220224133437577
26783,0.06888696881627523,0.15220224133437577
26784,0.06888696881627523,0.7684210526315789
26785,0.25608194622279123,0.30769230769230765
26786,0.17229601518026563,0.15220224133437577
26787,0.06888696881627523,0.3461538461538461
26788,0.06888696881627523,0.8990498812351544
26789,0.06888696881627523,0.2333333333333333
26790,0.06888696881627523,0.15220224133437577
26791,0.06888696881627523,0.15220224133437577
26792,0.16153430578065908,0.6779661016949152
26793,0.17229601518026563,0.8990498812351544
26794,0.7297783103654883,0.8693467336683417
26795,0.06888696881627523,0.8693467336683417
26796,0.06888696881627523,0.06489675516224189
26797,0.06888696881627523,1
26798,0.18181818181818182,0.15220224133437577
26799,0.2697947214076246,0.7254901960784312
26800,0.06888696881627523,0.8990498812351544
26801,0.25608194622279123,0.11111111111111109
26802,0.06888696881627523,0.15220224133437577
26803,0.06888696881627523,0.15220224133437577
26804,0.06888696881627523,0.06489675516224189
26805,0.06888696881627523,0.14975845410628016
26806,0.06888696881627523,0.8990498812351544
