respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.2682926829268293,0.19409937888198756
26708,0.04053148727110317,0.0587984661269706
26709,0.14450867052023122,0.8208092485549132
26710,0.5454545454545454,0.9085365853658536
26711,0.25925925925925924,0.8057142857142857
26712,0.8333333333333333,0.9496402877697842
26713,0.17985611510791363,0.8181818181818182
26714,0.12949640287769784,0.0587984661269706
26715,0.04053148727110317,0.0587984661269706
26716,0.0811160384331116,0.818976279650437
26717,0.04053148727110317,0.625
26718,0.6458333333333334,0.7246376811594203
26719,0.1090909090909091,0.9394658753709199
26720,0.04053148727110317,0.19409937888198756
26721,0.33333333333333337,0.32
26722,0.0811160384331116,0.025619128949615714
26723,0.9154589371980676,0.9394658753709199
26724,0.04053148727110317,0.9394658753709199
26725,0.04053148727110317,0.0587984661269706
26726,0.04053148727110317,0.0587984661269706
26727,0.5384615384615384,0.818976279650437
26728,0.6428571428571429,0.7857142857142857
26729,0.04053148727110317,0.7333333333333334
26730,0.04053148727110317,0.13800623052959501
26731,0.0811160384331116,0.12267657992565055
26732,0.20661157024793386,0.13744075829383884
26733,0.8952380952380953,0.9256055363321799
26734,0.7999999999999999,0.2631578947368421
26735,0.04053148727110317,0.14285714285714285
26736,0.0811160384331116,0.13800623052959501
26737,0.0811160384331116,0.025619128949615714
26738,0.21739130434782608,0.8059071729957806
26739,0.0811160384331116,0.13800623052959501
26740,0.2127659574468085,0.0587984661269706
26741,0.06440198159943383,0.8407960199004975
26742,0.0811160384331116,0.13800623052959501
26743,0.0811160384331116,0.17647058823529413
26744,0.04053148727110317,0.7241379310344828
26745,0.04053148727110317,0.9394658753709199
26746,0.04053148727110317,0.13800623052959501
26747,0.04053148727110317,0.13800623052959501
26748,0.04053148727110317,0.0587984661269706
26749,0.0811160384331116,0.23809523809523808
26750,0.24324324324324323,0.9085365853658536
26751,0.8333333333333333,0.8057142857142857
26752,0.0811160384331116,0.0587984661269706
26753,0.14655172413793105,0.6721311475409836
26754,0.1090909090909091,0.631578947368421
26755,0.0811160384331116,0.2
26756,0.0811160384331116,0.025619128949615714
26757,0.14545454545454545,0.25
26758,0.17391304347826086,0.9032258064516129
26759,0.04053148727110317,0.13800623052959501
26760,0.04053148727110317,0.0587984661269706
26761,0.1794871794871795,0.9394658753709199
26762,0.10982658959537574,0.783132530120482
26763,0.8952380952380953,0.9362962962962963
26764,0.9211822660098523,0.9362962962962963
26765,0.04053148727110317,1
26766,0.16470588235294117,0.13800623052959501
26767,0.8952380952380953,0.8150851581508516
26768,0.04053148727110317,0.8181818181818182
26769,0.06440198159943383,0.19409937888198756
26770,0.04053148727110317,0.625
26771,0.04053148727110317,0.24409448818897636
26772,0.0811160384331116,0.19409937888198756
26773,0.0811160384331116,0.16
26774,0.04053148727110317,0.3414634146341463
26775,0.04053148727110317,0.7647058823529412
26776,0.10344827586206896,0
26777,0.0811160384331116,0.9487179487179487
26778,0.04053148727110317,0.13043478260869565
26779,0.0811160384331116,0.788
26780,0.06440198159943383,0.9394658753709199
26781,0.04053148727110317,0.6785714285714286
26782,0.0811160384331116,0.13800623052959501
26783,0.04053148727110317,0.13800623052959501
26784,0.04053148727110317,0.8057142857142857
26785,0.2972972972972973,0.6666666666666666
26786,0.06440198159943383,0.13800623052959501
26787,0.04053148727110317,0.8372093023255814
26788,0.04053148727110317,0.9394658753709199
26789,0.0811160384331116,0.27027027027027023
26790,0.04053148727110317,0.13800623052959501
26791,0.04053148727110317,0.13800623052959501
26792,0.04053148727110317,0.39999999999999997
26793,0.03937007874015748,0.9394658753709199
26794,0.7272727272727273,0.8407960199004975
26795,0.0811160384331116,0.9362962962962963
26796,0.0811160384331116,0.025619128949615714
26797,0.1090909090909091,0.8571428571428572
26798,0.8064516129032258,0.13800623052959501
26799,0.14450867052023122,0.26190476190476186
26800,0.0811160384331116,0.9394658753709199
26801,0.2857142857142857,0.6666666666666666
26802,0.0811160384331116,0.025619128949615714
26803,0.04053148727110317,0.13800623052959501
26804,0.04053148727110317,0.0587984661269706
26805,0.04053148727110317,0.2
26806,0.04053148727110317,0.9394658753709199
26807,0.16666666666666666,0.9583333333333333
26808,0.04053148727110317,0.14285714285714285
26809,0.5714285714285714,0.22388059701492538
26810,0.04053148727110317,0.13800623052959501
26811,0.04053148727110317,0.025619128949615714
26812,0.0811160384331116,0.839572192513369
26813,0.75,0.24000000000000002
26814,0.04053148727110317,0.8006042296072508
26815,0.04053148727110317,0.0587984661269706
26816,0.04053148727110317,0.1506172839506173
26817,0.04053148727110317,0.783132530120482
26818,0.0811160384331116,0.1506172839506173
26819,0.11728395061728396,0.168141592920354
26820,0.04053148727110317,0.13800623052959501
26821,0.04053148727110317,0.706896551724138
26822,0.06440198159943383,0.8208092485549132
26823,0.2571428571428571,0.13744075829383884
26824,0.04053148727110317,0.8378378378378378
26825,0.2571428571428571,0.1
26826,0.04053148727110317,0.783132530120482
26827,0.04053148727110317,0.1506172839506173
26828,0.04053148727110317,0.23333333333333336
26829,0.9375,0.9394658753709199
26830,0.04053148727110317,0.9394658753709199
26831,0.04053148727110317,0.9583333333333333
26832,0.06440198159943383,0.8407960199004975
26833,0.0811160384331116,0.818976279650437
26834,0.2542372881355932,0.32
26835,0.17985611510791363,0.8407960199004975
26836,0.14285714285714285,0.818976279650437
26837,0.20661157024793386,0.0587984661269706
26838,0.0811160384331116,0.39999999999999997
26839,0.19310344827586207,0.7749999999999999
26840,0.0811160384331116,0.13800623052959501
26841,0.17985611510791363,0.7777777777777778
26842,0.0811160384331116,0.13800623052959501
26843,0.04053148727110317,0.0587984661269706
26844,0.04053148727110317,0.22727272727272724
26845,0.04053148727110317,0.8598726114649682
