respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.13636363636363635,0.2105263157894737
26708,0.042578356002365474,0.06967351060249075
26709,0.5384615384615385,0.8089887640449439
26710,0.8333333333333334,0.8843930635838151
26711,0.3333333333333333,0.7967032967032966
26712,0.7878787878787878,0.8873239436619719
26713,0.14444444444444443,0.75
26714,0.1276595744680851,0.06967351060249075
26715,0.042578356002365474,0.06967351060249075
26716,0.1642335766423358,0.8294736842105264
26717,0.042578356002365474,0.6774193548387097
26718,0.32608695652173914,0.37500000000000006
26719,0.10714285714285714,0.9132976132489041
26720,0.042578356002365474,0.23857868020304568
26721,0.375,0.2941176470588235
26722,0.10592255125284739,0.15308397324746098
26723,0.9183673469387755,0.9132976132489041
26724,0.042578356002365474,0.8585434173669467
26725,0.042578356002365474,0.06967351060249075
26726,0.042578356002365474,0.06967351060249075
26727,0.2677165354330709,0.8294736842105264
26728,0.16541353383458648,0.375
26729,0.042578356002365474,0.7391304347826086
26730,0.042578356002365474,0.15308397324746098
26731,0.06026200873362446,0.16521739130434784
26732,0.10843373493975904,0.19865319865319864
26733,0.9315789473684211,0.9132976132489041
26734,0.823529411764706,0.2631578947368421
26735,0.042578356002365474,0.16
26736,0.10592255125284739,0.15308397324746098
26737,0.06026200873362446,0.06967351060249075
26738,0.7711171662125341,0.8539325842696629
26739,0.10592255125284739,0.15308397324746098
26740,0,0.06967351060249075
26741,0.09310548025928109,0.7819548872180452
26742,0.10592255125284739,0.15308397324746098
26743,0.01607717041800643,0.15789473684210525
26744,0.042578356002365474,0.6666666666666666
26745,0.042578356002365474,0.8585434173669467
26746,0.042578356002365474,0.15308397324746098
26747,0.042578356002365474,0.15308397324746098
26748,0.042578356002365474,0.06967351060249075
26749,0.10592255125284739,0.22727272727272724
26750,0.64,0.8843930635838151
26751,0.6944444444444444,0.7967032967032966
26752,0.06026200873362446,0.06967351060249075
26753,0.16541353383458648,0.3846153846153846
26754,0.10714285714285714,0.65
26755,0.12195121951219512,0.8571428571428571
26756,0.01607717041800643,0.06967351060249075
26757,0.24509803921568626,0.22222222222222218
26758,0.23529411764705882,0.8857142857142858
26759,0.042578356002365474,0.15308397324746098
26760,0.042578356002365474,0.06967351060249075
26761,0.225,0.9132976132489041
26762,0.13186813186813187,0.7569060773480663
26763,0.22222222222222218,0.9132976132489041
26764,0.9142857142857144,0.9132976132489041
26765,0.042578356002365474,1
26766,0.1935483870967742,0.15308397324746098
26767,0.9047619047619049,0.7913832199546486
26768,0.042578356002365474,0.7
26769,0.09310548025928109,0.17926565874730022
26770,0.042578356002365474,0.588235294117647
26771,0.042578356002365474,0.2635658914728682
26772,0.06026200873362446,0.23857868020304568
26773,0.01607717041800643,0.1276595744680851
26774,0.0718562874251497,0.11111111111111112
26775,0.042578356002365474,0.2798353909465021
26776,0.24509803921568626,0.32
26777,0.12195121951219512,0.926829268292683
26778,0.042578356002365474,0.1443298969072165
26779,0.10592255125284739,0.7950310559006211
26780,0.09310548025928109,0.8585434173669467
26781,0.042578356002365474,0
26782,0.06026200873362446,0.15308397324746098
26783,0.042578356002365474,0.15308397324746098
26784,0.0718562874251497,0.7967032967032966
26785,0.25287356321839083,0.6190476190476191
26786,0.09310548025928109,0.15308397324746098
26787,0.042578356002365474,0.7948717948717949
26788,0.0718562874251497,0.8585434173669467
26789,0.01607717041800643,0.2941176470588235
26790,0.042578356002365474,0.15308397324746098
26791,0.042578356002365474,0.15308397324746098
26792,0.042578356002365474,0.4
26793,0.060150375939849614,0.9132976132489041
26794,0.8,0.8139534883720929
26795,0.06026200873362446,0.9132976132489041
26796,0.06026200873362446,0.06967351060249075
26797,0.10714285714285714,0.8125
26798,0.3157894736842105,0.15308397324746098
26799,0.13703703703703704,0.13953488372093023
26800,0.08154506437768241,0.9132976132489041
26801,0.2,0.3076923076923077
26802,0.10592255125284739,0.15308397324746098
26803,0.042578356002365474,0.15308397324746098
26804,0.042578356002365474,0.06967351060249075
26805,0.042578356002365474,0.2798353909465021
26806,0.042578356002365474,0.8585434173669467
26807,0.15384615384615385,0.28571428571428575
26808,0.042578356002365474,0.2798353909465021
26809,0.5555555555555556,0.15384615384615385
26810,0.042578356002365474,0.15308397324746098
26811,0.042578356002365474,0.15308397324746098
26812,0.12195121951219512,0.9044585987261147
26813,0.875,0.28125
26814,0.042578356002365474,0.7049180327868853
26815,0.042578356002365474,0.06967351060249075
26816,0.042578356002365474,0.16467065868263472
26817,0.042578356002365474,0.7569060773480663
26818,0.10592255125284739,0.16467065868263472
26819,0.09310548025928109,0.15476190476190477
26820,0.042578356002365474,0.15308397324746098
26821,0.042578356002365474,0.703125
26822,0.09310548025928109,0.8089887640449439
26823,0.7333333333333334,0.19865319865319864
26824,0.042578356002365474,0.7160493827160493
26825,0.5714285714285714,0.8226600985221675
26826,0.042578356002365474,0.7569060773480663
